0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
314,802;-0,032825688;-0,139234455;1,074095821;1,84124;6,24787;6,8856;0;;;;;;;;;;;;;
314,843;-0,017816514;-0,139722732;0,966710499;1,83311;6,28133;6,77222;0;;;;;;;;;;;;;
314,882;-0,028799185;-0,146678899;0,995632008;1,83513;6,32902;6,67295;0;;;;;;;;;;;;;
314,935;-0,043686035;-0,151803262;0,965367992;1,84659;6,36519;6,58303;0;;;;;;;;;;;;;
314,96;-0,067970438;-0,132888889;1,04456473;1,85459;6,41072;6,50069;0;;;;;;;;;;;;;
314,961;-0,031727829;-0,135329256;1,040294597;1,85459;6,41072;6,50069;0;;;;;;;;;;;;;
315,001;-0,005734964;-0,148020387;0,974520897;1,86828;6,44019;6,43362;0;;;;;;;;;;;;;
315,047;-0,025259939;-0,136794088;0,951335372;1,87216;6,47893;6,37794;0;;;;;;;;;;;;;
315,083;-0,03514475;-0,138746177;0,984527013;1,88521;6,50524;6,32794;0;;;;;;;;;;;;;
315,121;-0,036852192;-0,127519878;1,05469317;1,87011;6,53799;6,28588;0;;;;;;;;;;;;;
315,161;-0,037585117;-0,144603466;1,079464832;1,85053;6,5594;6,24733;0;;;;;;;;;;;;;
315,163;0,01488787;-0,139845056;0,992215087;1,85053;6,5594;6,24733;0;;;;;;;;;;;;;
315,203;0,009517839;-0,141187564;0,993069317;1,82295;6,58528;6,21211;0;;;;;;;;;;;;;
315,244;0,00366055;-0,135329256;0,952067278;1,79375;6,61521;6,17952;0;;;;;;;;;;;;;
315,282;-0,017937819;-0,130570846;1,046151886;1,74993;6,63089;6,15142;0;;;;;;;;;;;;;
315,326;-0,024771662;-0,128617737;1,073486239;1,70536;6,66104;6,12542;0;;;;;;;;;;;;;
315,36;-0,018060143;-0,114706422;1,075681957;1,67359;6,67494;6,10015;0;;;;;;;;;;;;;
315,362;0,001708461;-0,144603466;1,035046891;1,67359;6,67494;6,10015;0;;;;;;;;;;;;;
315,403;0,010494393;-0,135939857;0,984527013;1,64384;6,68694;6,0769;0;;;;;;;;;;;;;
315,454;-0,01659633;-0,139356779;1,006980632;1,62843;6,70531;6,04366;0;;;;;;;;;;;;;
315,481;-0,007199796;-0,13459735;1,018816514;1,61535;6,72303;6,00578;0;;;;;;;;;;;;;
315,521;-0,04832314;-0,137282365;1,084468909;1,58835;6,73446;5,96751;0;;;;;;;;;;;;;
315,564;-0,016962283;-0,106286442;1,053350663;1,58266;6,75922;5,92683;0;;;;;;;;;;;;;
315,566;-0,03148318;-0,128496432;1,069824669;1,58266;6,75922;5,92683;0;;;;;;;;;;;;;
315,602;-0,014277268;-0,156319062;1,056401631;1,56354;6,76861;5,88853;0;;;;;;;;;;;;;
315,642;0,023795107;-0,146556575;0,983672783;1,56623;6,79099;5,86006;0;;;;;;;;;;;;;
315,681;-0,018914373;-0,135573904;0,990506626;1,53978;6,80362;5,8426;0;;;;;;;;;;;;;
315,721;-0,027577982;-0,141553517;1,015400612;1,53647;6,81615;5,8272;0;;;;;;;;;;;;;
315,76;-0,023185525;-0,136916412;1,032727829;1,53647;6,81615;5,8272;0;;;;;;;;;;;;;
315,763;-0,039293578;-0,125445464;1,062137615;1,51608;6,83839;5,81831;0;;;;;;;;;;;;;
315,803;-0,024405708;-0,146556575;1,026260958;1,51493;6,86345;5,82044;0;;;;;;;;;;;;;
315,855;0,004393476;-0,138990826;1,020769623;1,51161;6,89814;5,83046;0;;;;;;;;;;;;;
315,883;-0,02867686;-0,169619776;0,978181448;1,49541;6,92241;5,84699;0;;;;;;;;;;;;;
315,92;-0,020622834;-0,141797146;1,011007136;1,49541;6,92241;5,84699;0;;;;;;;;;;;;;
315,971;-0,041489297;-0,115805301;1,01198369;1,44568;6,97752;5,83162;0;;;;;;;;;;;;;
315,972;-0,047957187;-0,135696228;1,046761468;1,40609;6,99732;5,85707;0;;;;;;;;;;;;;
316,002;-0,024039755;-0,149728848;1,039561672;1,40609;6,99732;5,85707;0;;;;;;;;;;;;;
316,042;0,004148828;-0,161565749;0,977204893;1,31785;7,0789;5,84694;0;;;;;;;;;;;;;
316,084;-0,01488787;-0,144482161;0,97208053;1,29008;7,11331;5,85439;0;;;;;;;;;;;;;
316,121;-0,02782263;-0,14753211;0,986601427;1,27946;7,13939;5,8578;0;;;;;;;;;;;;;
316,16;-0,028066259;-0,145702345;1,033460754;1,27946;7,13939;5,8578;0;;;;;;;;;;;;;
316,163;-0,032093782;-0,141187564;1,046517839;1,24896;7,18118;5,86243;0;;;;;;;;;;;;;
316,204;0,012446483;-0,138990826;1,030166157;1,24279;7,20675;5,86478;0;;;;;;;;;;;;;
316,242;0,008785933;-0,159369011;0,968784913;1,24279;7,20675;5,86478;0;;;;;;;;;;;;;
316,28;-0,005979613;-0,153877676;0,981841998;1,19657;7,26056;5,87356;0;;;;;;;;;;;;;
316,32;-0,017328236;-0,163640163;0,999414883;1,1878;7,29217;5,87919;0;;;;;;;;;;;;;
316,36;-0,035632008;-0,150583078;1,068604485;1,16808;7,33347;5,88695;0;;;;;;;;;;;;;
316,363;-0,025259939;-0,162176351;1,046517839;1,17049;7,33568;5,89335;0;;;;;;;;;;;;;
316,402;0,005003058;-0,172304791;1,000756371;1,16443;7,39888;5,90226;0;;;;;;;;;;;;;
316,441;-0,006955148;-0,183165138;0,9712263;1,16443;7,39888;5,90226;0;;;;;;;;;;;;;
316,482;-0,005003058;-0,184507645;0,96366055;1,15446;7,50051;5,92371;0;;;;;;;;;;;;;
316,519;-0,04356473;-0,174134557;1,053350663;1,15446;7,50051;5,92371;0;;;;;;;;;;;;;
316,56;-0,03062895;-0,176453619;1,031507645;1,15191;7,58193;5,94676;0;;;;;;;;;;;;;
316,563;-0,008542304;-0,160711519;1,064700306;1,14811;7,62364;5,97706;0;;;;;;;;;;;;;
316,611;0,020134557;-0,190120285;0,96756473;1,14307;7,67808;6,01142;0;;;;;;;;;;;;;
316,641;0,013423038;-0,185849134;0,978669725;1,15485;7,75893;6,045;0;;;;;;;;;;;;;
316,681;-0,009884811;-0,188168196;0,961219164;1,15485;7,75893;6,045;0;;;;;;;;;;;;;
316,724;-0,017571865;-0,182920489;1,03980632;1,15494;7,87604;6,11454;0;;;;;;;;;;;;;
316,759;-0,023795107;-0,176819572;1,056767584;1,15494;7,87604;6,11454;0;;;;;;;;;;;;;
316,763;-0,012568807;-0,178039755;1,040049949;1,15494;7,87604;6,11454;0;;;;;;;;;;;;;
316,802;0,004271152;-0,175843017;0,981598369;1,1608;7,99225;6,14708;0;;;;;;;;;;;;;
316,841;-0,00366055;-0,185117227;0,955606524;1,15406;8,04229;6,1804;0;;;;;;;;;;;;;
316,884;-0,022940877;-0,193781855;0,983672783;1,1484;8,09251;6,21263;0;;;;;;;;;;;;;
316,919;-0,042588175;-0,17450051;1,015278287;1,15395;8,14568;6,24233;0;;;;;;;;;;;;;
316,959;-0,053692151;-0,171816514;1,047005097;1,17075;8,1936;6,26917;0;;;;;;;;;;;;;
316,962;-0,042099898;-0,162297655;1,022355759;1,17075;8,1936;6,26917;0;;;;;;;;;;;;;
317,015;-0,027456677;-0,17169419;1,003319062;1,19189;8,23755;6,29416;0;;;;;;;;;;;;;
317,04;-0,025991845;-0,175477064;0,958412844;1,22121;8,27064;6,31628;0;;;;;;;;;;;;;
317,082;-0,03624261;-0,173646279;0,997950051;1,24347;8,30229;6,33798;0;;;;;;;;;;;;;
317,135;-0,037585117;-0,17059633;0,99258104;1,2667;8,3264;6,35877;0;;;;;;;;;;;;;
317,159;-0,052960245;-0,150583078;1,066164118;1,28354;8,34664;6,37938;0;;;;;;;;;;;;;
317,161;-0,034777778;-0,152169215;1,042734964;1,28354;8,34664;6,37938;0;;;;;;;;;;;;;
317,201;-0,02977472;-0,149851172;1,072143731;1,29669;8,35637;6,39932;0;;;;;;;;;;;;;
317,244;0,000365953;-0,151803262;0,988553517;1,3021;8,36357;6,41929;0;;;;;;;;;;;;;
317,281;-0,006345566;-0,159491335;0,993801223;1,28552;8,36101;6,44159;0;;;;;;;;;;;;;
317,319;-0,02050051;-0,153023445;0,991360856;1,25222;8,35453;6,46554;0;;;;;;;;;;;;;
317,358;-0,021843017;-0,143749235;1,046395515;1,20111;8,34569;6,49136;0;;;;;;;;;;;;;
317,362;-0,022574924;-0,146190622;1,072632008;1,20111;8,34569;6,49136;0;;;;;;;;;;;;;
317,406;-0,005369011;-0,148874618;1,048347604;1,14714;8,33669;6,51677;0;;;;;;;;;;;;;
317,44;0,00841998;-0,156928644;1,004417941;1,09909;8,33674;6,53991;0;;;;;;;;;;;;;
317,48;0,007809378;-0,15119368;0,961219164;1,0595;8,33864;6,56113;0;;;;;;;;;;;;;
317,521;-0,011104995;-0,16327421;1,009420999;1,0233;8,34376;6,58198;0;;;;;;;;;;;;;
317,558;-0,013788991;-0,150705403;1,035778797;1,00632;8,35194;6,60107;0;;;;;;;;;;;;;
317,56;-0,0112263;-0,16132212;1,066652396;1,00632;8,35194;6,60107;0;;;;;;;;;;;;;
317,601;-0,010616718;-0,15314577;1,027237513;0,98167;8,36343;6,62295;0;;;;;;;;;;;;;
317,655;0,014154944;-0,106408767;0,946698267;0,9672;8,38501;6,64522;0;;;;;;;;;;;;;
317,679;-0,005003058;-0,031360856;0,893615698;0,94844;8,3321;6,67038;0;;;;;;;;;;;;;
317,719;-0,01659633;0,041123344;0,913384302;0,93448;8,17307;6,6967;0;;;;;;;;;;;;;
317,76;-0,022087666;0,099331295;0,907404689;0,92181;7,92276;6,72544;0;;;;;;;;;;;;;
317,761;-0,017083588;0,124713558;0,935959225;0,92181;7,92276;6,72544;0;;;;;;;;;;;;;
317,802;0;0,113853211;0,933275229;0,914;7,58192;6,75523;0;;;;;;;;;;;;;
317,84;0,004148828;0,083101937;0,90069317;0,92061;7,20275;6,78408;0;;;;;;;;;;;;;
317,88;-0,00927421;0,043686035;0,973422018;0,93511;6,83414;6,81239;0;;;;;;;;;;;;;
317,925;-0,022697248;0,00927421;1,021989806;0,95335;6,52429;6,83955;0;;;;;;;;;;;;;
317,958;-0,031360856;0,00841998;1,132547401;0,98171;6,27629;6,86594;0;;;;;;;;;;;;;
317,961;-0,013667686;-0,013911315;1,127910296;0,98171;6,27629;6,86594;0;;;;;;;;;;;;;
318,001;-0,01208053;-0,005369011;1,143286442;1,01181;6,0675;6,8934;0;;;;;;;;;;;;;
318,042;-0,002685015;0,013545362;1,044443425;1,03611;5,88885;6,92307;0;;;;;;;;;;;;;
318,079;-0,014643221;0,042343527;1,086298675;1,04371;5,70228;6,956;0;;;;;;;;;;;;;
318,118;-0,014643221;0,085054027;1,047981651;1,04371;5,70228;6,956;0;;;;;;;;;;;;;
318,158;-0,021599388;0,103602446;1,0982579;1,07585;5,21344;6,98778;0;;;;;;;;;;;;;
318,179;-0,019646279;0,122028542;1,075681957;1,07585;5,21344;6,98778;0;;;;;;;;;;;;;
318,198;-0,004637105;0,104579001;1,036023445;1,07148;4,93252;7,01184;0;;;;;;;;;;;;;
318,238;-0,015131498;0,082003058;0,983550459;1,06733;4,65895;7,02892;0;;;;;;;;;;;;;
318,28;-0,028920489;0,056254842;1,010641182;1,06996;4,42917;7,0411;0;;;;;;;;;;;;;
318,318;-0,039537207;0,022819572;1,046761468;1,08223;4,24788;7,05077;0;;;;;;;;;;;;;
318,357;-0,046614679;0,010738022;1,07043527;1,09615;4,13281;7,0598;0;;;;;;;;;;;;;
318,362;-0,042954128;-0,003416922;1,071777778;1,09615;4,13281;7,0598;0;;;;;;;;;;;;;
318,401;-0,021965341;-0,005734964;1,019915392;1,14374;3,96067;7,07848;0;;;;;;;;;;;;;
318,44;-0,03148318;0,005734964;0,97208053;1,14374;3,96067;7,07848;0;;;;;;;;;;;;;
318,48;-0,033802243;0,014399592;0,95267788;1,16831;3,83147;7,10337;0;;;;;;;;;;;;;
318,518;-0,039414883;0,033923547;0,991238532;1,18706;3,7151;7,13749;0;;;;;;;;;;;;;
318,558;-0,034900102;0,047468909;0,980987768;1,20049;3,57565;7,17687;0;;;;;;;;;;;;;
318,558;-0,028554536;0,051251784;1,014546381;1,20049;3,57565;7,17687;0;;;;;;;;;;;;;
318,597;-0,007443425;0,045760449;0,965856269;1,20547;3,43051;7,21931;0;;;;;;;;;;;;;
318,636;-0,000731906;0,029653415;0,975618756;1,20056;3,28701;7,2638;0;;;;;;;;;;;;;
318,684;-0,017450561;0,018426096;0,944501529;1,19468;3,16449;7,30871;0;;;;;;;;;;;;;
318,717;-0,02050051;-0,001097859;0,998438328;1,16333;3,06214;7,35436;0;;;;;;;;;;;;;
318,758;-0,030140673;0,007199796;1,0324842;1,13756;2,97988;7,39902;0;;;;;;;;;;;;;
318,761;-0,010860347;0,000731906;1,046761468;1,10005;2,91029;7,44384;0;;;;;;;;;;;;;
318,815;-0,006101937;0,008176351;1,031141692;1,10005;2,91029;7,44384;0;;;;;;;;;;;;;
318,84;0,016108053;0,01293476;0,976717635;1,08665;2,82731;7,48742;0;;;;;;;;;;;;;
318,878;-0,008908257;0,029408767;0,981476045;1,07263;2,74945;7,53124;0;;;;;;;;;;;;;
318,918;-0,014033639;0,050763507;0,978669725;1,05827;2,62559;7,56277;0;;;;;;;;;;;;;
318,957;-0,025259939;0,061624873;1,03138634;1,04274;2,4923;7,58723;0;;;;;;;;;;;;;
318,96;-0,008542304;0,066993884;1,030898063;1,04274;2,4923;7,58723;0;;;;;;;;;;;;;
319;0,00366055;0,056743119;1,030287462;1,02828;2,35466;7,60843;0;;;;;;;;;;;;;
319,039;0,009884811;0,041856269;0,990994903;1,01068;2,21699;7,62864;0;;;;;;;;;;;;;
319,081;-0,0157421;0,03990316;0,999536188;0,99765;2,11509;7,64814;0;;;;;;;;;;;;;
319,117;-0,017571865;0,023063201;1,014546381;0,98308;1,99826;7,6812;0;;;;;;;;;;;;;
319,157;-0,022819572;0,033679918;1,068360856;0,96897;1,91478;7,72306;0;;;;;;;;;;;;;
319,16;-0,0112263;0,023063201;1,050544343;0,96897;1,91478;7,72306;0;;;;;;;;;;;;;
319,2;-0,008542304;0,030994903;1,052497452;0,95749;1,83362;7,77075;0;;;;;;;;;;;;;
319,237;0,00561366;0,034900102;0,988309888;0,94919;1,75164;7,82257;0;;;;;;;;;;;;;
319,276;-0,012568807;0,03795107;0,981964322;0,94309;1,65606;7,8772;0;;;;;;;;;;;;;
319,322;-0,020745158;0,050276249;1,000269113;0,9373;1,55744;7,93397;0;;;;;;;;;;;;;
319,357;-0,029408767;0,054059123;1,02040367;0,93407;1,45037;7,99252;0;;;;;;;;;;;;;
319,36;-0,023673802;0,047957187;1,050788991;0,93407;1,45037;7,99252;0;;;;;;;;;;;;;
319,399;-0,00927421;0,038439348;1,016132518;0,94001;1,35169;8,05209;0;;;;;;;;;;;;;
319,439;-0,010616718;0,02416208;1,010518858;0,9433;1,25972;8,11282;0;;;;;;;;;;;;;
319,477;-0,028188583;0,027577982;0,977571865;0,95135;1,19081;8,17414;0;;;;;;;;;;;;;
319,517;-0,040025484;0,015619776;1,023453619;0,96113;1,13036;8,23589;0;;;;;;;;;;;;;
319,557;-0,039171254;0,021843017;1,026504587;0,97696;1,08005;8,29783;0;;;;;;;;;;;;;
319,56;-0,032825688;0,018182467;1,053717635;0,97696;1,08005;8,29783;0;;;;;;;;;;;;;
319,6;-0,013057085;0,023429154;1,011861366;0,99173;1,0265;8,35967;0;;;;;;;;;;;;;
319,638;-0,00646789;0,028310907;0,968784913;1,00726;0,97142;8,42089;0;;;;;;;;;;;;;
319,678;-0,031849134;0,031239551;0,978425076;1,02051;0,90476;8,48112;0;;;;;;;;;;;;;
319,717;-0,032703364;0,043320082;1,006858308;1,03441;0,83644;8,54285;0;;;;;;;;;;;;;
319,755;-0,03429052;0,045760449;1,028457696;1,0425;0,7597;8,60459;0;;;;;;;;;;;;;
319,758;-0,024039755;0,03904893;1,04066055;1,0425;0,7597;8,60459;0;;;;;;;;;;;;;
319,798;-0,005003058;0,031239551;1,01112946;1,04656;0,6896;8,6657;0;;;;;;;;;;;;;
319,839;-0,000122324;0,023551478;0,97683894;1,04937;0,62227;8,72544;0;;;;;;;;;;;;;
319,878;-0,021965341;0,02867686;1,006247706;1,04802;0,56806;8,78376;0;;;;;;;;;;;;;
319,916;-0,018304791;0,027944954;1,009055046;1,04506;0,51377;8,84059;0;;;;;;;;;;;;;
319,958;-0,03148318;0,041123344;1,056035678;1,03737;0,46564;8,89615;0;;;;;;;;;;;;;
319,961;-0,010860347;0,035754332;1,025040775;1,03737;0,46564;8,89615;0;;;;;;;;;;;;;
319,997;-0,00366055;0,034411825;1,038219164;1,03163;0,40895;8,95;0;;;;;;;;;;;;;
320,037;0,009762487;0,036608563;0,964514781;1,02073;0,35196;9,00262;0;;;;;;;;;;;;;
320,076;-0,013423038;0,041977574;0,994044852;1,01094;0,28603;9,03939;0;;;;;;;;;;;;;
320,116;-0,022087666;0,050276249;0,997950051;1,00117;0,22259;9,06666;0;;;;;;;;;;;;;
320,157;-0,020012232;0,043197757;1,041636086;0,99252;0,1573;9,08845;0;;;;;;;;;;;;;
320,195;-0,020012232;0,039780836;1,041147808;0,98442;0,10541;9,09482;0;;;;;;;;;;;;;
320,198;-0,00085423;0,02867686;1,022966361;0,98442;0,10541;9,09482;0;;;;;;;;;;;;;
320,251;-0,003539246;0,024771662;1,005272171;0,97402;0,05614;9,09274;0;;;;;;;;;;;;;
320,276;-0,002440367;0,028920489;0,967809378;0,96976;0,01829;9,08812;0;;;;;;;;;;;;;
320,316;-0,023063201;0,025991845;1,017475025;0,95932;-0,0221;9,09585;0;;;;;;;;;;;;;
320,356;-0,022087666;0,039171254;1,027847095;0,95692;-0,06113;9,11453;0;;;;;;;;;;;;;
320,395;-0,020256881;0,030751274;1,040294597;0,95159;-0,10487;9,15746;0;;;;;;;;;;;;;
320,397;-0,00280632;0,031849134;1,006492355;0,95159;-0,10487;9,15746;0;;;;;;;;;;;;;
320,438;0,001708461;0,03062895;0,976961264;0,94663;-0,14859;9,21751;0;;;;;;;;;;;;;
320,481;-0,007931702;0,031849134;0,951579001;0,94313;-0,19414;9,28799;0;;;;;;;;;;;;;
320,516;-0,022331295;0,03904893;1,01759633;0,93967;-0,23685;9,36474;0;;;;;;;;;;;;;
320,555;-0,030385321;0,039537207;1,018084608;0,93774;-0,2786;9,44401;0;;;;;;;;;;;;;
320,595;-0,031971458;0,036364934;1,061283384;0,93732;-0,31156;9,5247;0;;;;;;;;;;;;;
320,597;-0,002318043;0,028310907;1,002587156;0,93732;-0,31156;9,5247;0;;;;;;;;;;;;;
320,636;-0,012446483;0,022819572;0,992215087;0,93991;-0,34775;9,60649;0;;;;;;;;;;;;;
320,676;-0,018182467;0,034656473;0,966344546;0,94364;-0,37665;9,68849;0;;;;;;;;;;;;;
320,716;-0,028799185;0,033191641;1,004906218;0,95022;-0,41329;9,77003;0;;;;;;;;;;;;;
320,769;-0,035022426;0,046859327;1,043100917;0,95792;-0,44365;9,85104;0;;;;;;;;;;;;;
320,797;-0,028310907;0,035632008;1,036633028;0,96321;-0,48528;9,91424;0;;;;;;;;;;;;;
320,799;-0,015131498;0,035876656;1,037243629;0,96321;-0,48528;9,91424;0;;;;;;;;;;;;;
320,836;-0,005491335;0,035754332;0,971958206;0,97082;-0,51982;9,9663;0;;;;;;;;;;;;;
320,876;-0,017937819;0,032337411;0,991726809;0,97612;-0,56182;10,01071;0;;;;;;;;;;;;;
320,915;-0,032948012;0,040513761;1,009664628;0,98288;-0,59442;10,04996;0;;;;;;;;;;;;;
320,955;-0,028920489;0,037219164;1,054449541;0,98495;-0,62899;10,08538;0;;;;;;;;;;;;;
320,995;-0,025625892;0,032337411;1,039927625;0,98848;-0,65578;10,14052;0;;;;;;;;;;;;;
320,999;-0,002318043;0,029408767;1,02967788;0,98848;-0,65578;10,14052;0;;;;;;;;;;;;;
321,037;-0,001708461;0,029653415;0,977815494;0,98756;-0,68848;10,20705;0;;;;;;;;;;;;;
321,076;-0,010738022;0,033923547;0,979523955;0,98576;-0,71331;10,27965;0;;;;;;;;;;;;;
321,117;-0,024283384;0,035510703;1,017352701;0,98352;-0,74294;10,35513;0;;;;;;;;;;;;;
321,155;-0,026114169;0,042465851;1,049446483;0,9797;-0,77178;10,43177;0;;;;;;;;;;;;;
321,194;-0,019524975;0,034045872;1,041636086;0,97721;-0,80447;10,50841;0;;;;;;;;;;;;;
321,197;0,002196738;0,032703364;1,01198369;0,97721;-0,80447;10,50841;0;;;;;;;;;;;;;
321,236;-0,000243629;0,027577982;0,976595311;0,97157;-0,83218;10,58452;0;;;;;;;;;;;;;
321,293;-0,004148828;0,028432212;0,963172273;0,96934;-0,85867;10,65985;0;;;;;;;;;;;;;
321,316;-0,026846075;0,037340469;1,032240571;0,9623;-0,87939;10,73417;0;;;;;;;;;;;;;
321,355;-0,018426096;0,029653415;1,017963303;0,95991;-0,90467;10,80762;0;;;;;;;;;;;;;
321,394;-0,023429154;0,031117227;1,052863405;0,95416;-0,92132;10,88006;0;;;;;;;;;;;;;
321,397;0,011104995;0,029653415;0,982574924;0,95416;-0,92132;10,88006;0;;;;;;;;;;;;;
321,438;0;0,033679918;0,983429154;0,94987;-0,94616;10,95164;0;;;;;;;;;;;;;
321,476;-0,013057085;0,03429052;0,947674822;0,94485;-0,96976;11,02195;0;;;;;;;;;;;;;
321,515;-0,023917431;0,030262997;1,025650357;0,94169;-0,99504;11,09126;0;;;;;;;;;;;;;
321,555;-0,028066259;0,042710499;1,02687054;0,94021;-1,01349;11,15956;0;;;;;;;;;;;;;
321,594;-0,023673802;0,032703364;1,046517839;0,94021;-1,01349;11,15956;0;;;;;;;;;;;;;
321,597;-0,005734964;0,031727829;1,010030581;0,93765;-1,03695;11,22688;0;;;;;;;;;;;;;
321,637;-0,002928644;0,030994903;0,974520897;0,9373;-1,05266;11,31141;0;;;;;;;;;;;;;
321,678;-0,015863405;0,029897044;0,973544343;0,93717;-1,07816;11,40578;0;;;;;;;;;;;;;
321,715;-0,02135474;0,033191641;0,992215087;0,93791;-1,09865;11,52326;0;;;;;;;;;;;;;
321,757;-0,031727829;0,036730887;1,050300714;0,93817;-1,11926;11,65362;0;;;;;;;;;;;;;
321,806;-0,026357798;0,035510703;1,046639144;0,93817;-1,11926;11,65362;0;;;;;;;;;;;;;
321,806;-0,013300714;0,034900102;1,050300714;0,94161;-1,13722;11,79076;0;;;;;;;;;;;;;
321,835;-0,00646789;0,029408767;0,969883792;0,94377;-1,15583;11,93063;0;;;;;;;;;;;;;
321,875;-0,016108053;0,03062895;0,985869521;0,94603;-1,17317;12,0708;0;;;;;;;;;;;;;
321,917;-0,020379205;0,029165138;0,988066259;0,94949;-1,19207;12,21007;0;;;;;;;;;;;;;
321,954;-0,034534149;0,042099898;1,066407747;0,95271;-1,20983;12,32959;0;;;;;;;;;;;;;
321,993;-0,025625892;0,033557594;1,037243629;0,95271;-1,20983;12,32959;0;;;;;;;;;;;;;
321,995;-0,016717635;0,032093782;1,059574924;0,95271;-1,20983;12,32959;0;;;;;;;;;;;;;
322,035;-0,005125382;0,034777778;0,962683996;0,95756;-1,24157;12,4361;0;;;;;;;;;;;;;
322,075;-0,013788991;0,027944954;0,982330275;0,96047;-1,26211;12,53396;0;;;;;;;;;;;;;
322,114;-0,024283384;0,039171254;0,986601427;0,96171;-1,27481;12,62567;0;;;;;;;;;;;;;
322,154;-0,020256881;0,033679918;1,031507645;0,96133;-1,29395;12,69448;0;;;;;;;;;;;;;
322,197;-0,023917431;0,038317023;1,04993476;0,95844;-1,30529;12,74881;0;;;;;;;;;;;;;
322,198;-0,009396534;0,04075739;1,026992864;0,95844;-1,30529;12,74881;0;;;;;;;;;;;;;
322,234;-0,004148828;0,035876656;0,982330275;0,95522;-1,32671;12,79403;0;;;;;;;;;;;;;
322,277;-0,016229358;0,037340469;0,957314985;0,95036;-1,33951;12,83329;0;;;;;;;;;;;;;
322,329;-0,019646279;0,030140673;1,012471967;0,94498;-1,36002;12,86829;0;;;;;;;;;;;;;
322,354;-0,024528033;0,043686035;1,030898063;0,94285;-1,37522;12,90063;0;;;;;;;;;;;;;
322,393;-0,024528033;0,033679918;1,053350663;0,9387;-1,39245;12,93118;0;;;;;;;;;;;;;
322,396;-0,018060143;0,035510703;1,034680938;0,9387;-1,39245;12,93118;0;;;;;;;;;;;;;
322,436;-0,005125382;0,029408767;0,981964322;0,94123;-1,4017;12,96086;0;;;;;;;;;;;;;
322,474;-0,020622834;0,026236493;0,960121305;0,94227;-1,41066;12,98989;0;;;;;;;;;;;;;
322,514;-0,025503568;0,023917431;1,00185525;0,94517;-1,41319;13,01838;0;;;;;;;;;;;;;
322,553;-0,032825688;0,031239551;1,033582059;0,94986;-1,41926;13,0283;0;;;;;;;;;;;;;
322,595;-0,026846075;0,031849134;1,053229358;0,95178;-1,42142;13,02673;0;;;;;;;;;;;;;
322,597;-0,00646789;0,029408767;1,024186544;0,95178;-1,42142;13,02673;0;;;;;;;;;;;;;
322,634;-0,004271152;0,033069317;0,967809378;0,95399;-1,42954;13,01854;0;;;;;;;;;;;;;
322,674;-0,011836901;0,037219164;0,973910296;0,95137;-1,43609;13,00613;0;;;;;;;;;;;;;
322,719;-0,01659633;0,03148318;0,991482161;0,94641;-1,45159;12,99153;0;;;;;;;;;;;;;
322,753;-0,028799185;0,046980632;1,064089704;0,94187;-1,4639;12,97634;0;;;;;;;;;;;;;
322,792;-0,01769419;0,033679918;1,030775739;0,94026;-1,48257;12,97909;0;;;;;;;;;;;;;
322,795;-0,0157421;0,029408767;1,054449541;0,94026;-1,48257;12,97909;0;;;;;;;;;;;;;
322,845;0,000610601;0,030385321;0,959267074;0,94167;-1,49071;12,99261;0;;;;;;;;;;;;;
322,873;-0,015253823;0,023185525;0,994410805;0,94254;-1,50309;13,01256;0;;;;;;;;;;;;;
322,916;-0,024649337;0,030994903;0,981720693;0,94754;-1,50496;13,03664;0;;;;;;;;;;;;;
322,955;-0,03148318;0,028066259;1,045907238;0,95244;-1,51176;13,06807;0;;;;;;;;;;;;;
322,992;-0,032459735;0,034168196;1,038097859;0,96175;-1,51402;13,08456;0;;;;;;;;;;;;;
322,993;-0,01854842;0,03343629;1,037121305;0,96175;-1,51402;13,08456;0;;;;;;;;;;;;;
323,034;-0,015009174;0,03429052;0,975618756;0,9697;-1,52366;13,09205;0;;;;;;;;;;;;;
323,074;-0,022574924;0,038317023;0,971713558;0,97972;-1,53052;13,09437;0;;;;;;;;;;;;;
323,114;-0,0269684;0,030873598;0,997950051;0,98371;-1,54292;13,11158;0;;;;;;;;;;;;;
323,152;-0,034900102;0,035997961;1,046761468;0,98623;-1,55125;13,13769;0;;;;;;;;;;;;;
323,192;-0,021477064;0,032459735;1,052618756;0,98687;-1,56052;13,16864;0;;;;;;;;;;;;;
323,195;-0,016229358;0,034045872;1,036998981;0,98687;-1,56052;13,16864;0;;;;;;;;;;;;;
323,237;0,010006116;0,030507645;1,002587156;0,98566;-1,56562;13,20736;0;;;;;;;;;;;;;
323,273;-0,012202854;0,028554536;0,964270133;0,97898;-1,57288;13,25021;0;;;;;;;;;;;;;
323,313;-0,019158002;0,03795107;1,016620795;0,97207;-1,5782;13,29516;0;;;;;;;;;;;;;
323,369;-0,018182467;0,040391437;1,021867482;0,96404;-1,59099;13,34086;0;;;;;;;;;;;;;
323,392;-0,018914373;0,037828746;1,067018349;0,95623;-1,60069;13,38663;0;;;;;;;;;;;;;
323,397;-0,005003058;0,040879715;1,014058104;0,95623;-1,60069;13,38663;0;;;;;;;;;;;;;
323,434;0,006223242;0,028432212;1,015400612;0,95084;-1,61838;13,43212;0;;;;;;;;;;;;;
