0;0;0;0;0;0;0;0;;;;# ;Evento;T inicial;T Final;A;C;FN;FM;FD;D
7,622;0,000411825;0,037294597;0,943876656;-0,89332;-2,03474;-44,57661;0;;;;;;;;;;;;;
7,662;0,029454638;0,001296636;1,042475025;-0,88017;-2,06358;-44,55813;0;;;;;;;;;;;;;
7,71;0,007123344;0,043884811;1,035519878;-0,87631;-2,09159;-44,54162;0;;;;;;;;;;;;;
7,74;-0,06548318;0,025091743;0,886156983;-0,83945;-2,14691;-44,52515;0;;;;;;;;;;;;;
7,781;0,041413863;0,07024261;1,120817533;-0,80901;-2,22775;-44,50986;0;;;;;;;;;;;;;
7,783;-0,048643221;0,060724771;0,967915392;-0,80901;-2,22775;-44,50986;0;;;;;;;;;;;;;
7,834;-0,019600408;0,03961366;1,004036697;-0,76049;-2,28811;-44,49458;0;;;;;;;;;;;;;
7,862;0,056179409;0,018502548;1,164748216;-0,72103;-2,3746;-44,4797;0;;;;;;;;;;;;;
7,901;-0,027899083;0,051084608;1,015140673;-0,73282;-2,4063;-44,46663;0;;;;;;;;;;;;;
7,942;0,069357798;0,069022426;1,121062181;-0,61175;-2,45288;-44,44696;0;;;;;;;;;;;;;
